BOTTLE,20020821WHPSIOSA
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: Aug. 21, 2002
#original HYD file: a16chy.txt   Wed Aug 21 13:32:50 2002
#original SUM file: a16csu.txt   Sun Sep 16 23:17:58 2001
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,THETA
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UATM,,DEG_C,DEG C
   318MHYDROS4,  A16C,   330,  1,     10,     10,2,19890326,0758,-22.6417, -25.0067, 5023,    516.9,   9.0220,  34.7093,2,  34.7100,2,    184.8,2,    12.02,2,    21.70,2,     0.00,2,     1.50,2,    0.948,2,    0.484,2,   2148.9,2,   -999.9,9, -999.90,  8.9650
   318MHYDROS4,  A16C,   330,  1,     11,     11,2,19890326,0758,-22.6417, -25.0067, 5023,    618.7,   6.8543,  34.5082,2,  34.5130,2,    188.7,2,    17.89,2,    26.49,2,     0.00,2,     1.80,2,    0.636,2,    0.315,2,   2170.7,2,   -999.9,9, -999.90,  6.7957
   318MHYDROS4,  A16C,   330,  1,     12,     12,2,19890326,0758,-22.6417, -25.0067, 5023,    720.1,   5.2640,  34.3969,2,  34.3980,2,    194.8,2,    24.54,2,    29.52,2,     0.00,2,     2.00,2,    0.396,2,    0.220,2,   2181.9,2,   -999.9,9, -999.90,  5.2041
   318MHYDROS4,  A16C,   330,  1,     13,     13,2,19890326,0758,-22.6417, -25.0067, 5023,    821.7,   4.3981,  34.3983,2,  34.3990,2,    183.5,2,    32.95,2,    32.16,2,     0.00,2,     2.19,2,    0.106,2,    0.058,2,   2192.6,2,   -999.9,9, -999.90,  4.3347
   318MHYDROS4,  A16C,   330,  1,     14,     14,2,19890326,0758,-22.6417, -25.0067, 5023,    923.5,   3.9002,  34.4299,2,  34.4300,2,    181.7,2,    39.01,2,    32.55,2,     0.00,2,     2.22,2,    0.040,2,    0.025,2,   2207.8,2,   -999.9,9, -999.90,  3.8317
   318MHYDROS4,  A16C,   330,  1,     15,     15,2,19890326,0758,-22.6417, -25.0067, 5023,   1025.5,   3.6184,  34.4844,2,  34.4840,2,    183.9,2,    42.91,2,    32.26,2,     0.00,2,     2.20,2,    0.015,6,    0.011,6,   2212.9,2,   -999.9,9, -999.90,  3.5437
   318MHYDROS4,  A16C,   330,  1,     16,     16,2,19890326,0758,-22.6417, -25.0067, 5023,   1229.7,   3.1556,  34.5941,2,  34.5950,2,    187.8,2,    51.32,2,    30.89,2,     0.00,2,     2.12,2,    0.015,2,    0.006,2,   2222.9,2,   -999.9,9, -999.90,  3.0682
   318MHYDROS4,  A16C,   330,  1,     17,     17,2,19890326,0758,-22.6417, -25.0067, 5023,   1435.1,   3.1214,  34.7285,2,  34.7280,2,    201.2,2,    47.99,2,    28.05,2,     0.00,2,     1.91,2,   -0.002,2,   -0.002,2,   2212.9,2,   -999.9,9, -999.90,  3.0173
   318MHYDROS4,  A16C,   330,  1,     18,     18,2,19890326,0758,-22.6417, -25.0067, 5023,   1640.8,   3.2740,  34.8518,2,  34.8530,2,    224.7,2,    36.65,2,    24.04,2,     0.00,2,     1.61,2,    0.003,2,    0.006,2,   2194.4,2,   -999.9,9, -999.90,  3.1501
   318MHYDROS4,  A16C,   330,  1,     19,     19,2,19890326,0758,-22.6417, -25.0067, 5023,   1790.5,   3.3568,  34.9079,2,  34.9080,2,    239.0,2,    29.81,2,    21.79,2,     0.00,2,     1.46,2,    0.004,2,    0.010,2,   -999.9,9,   -999.9,9, -999.90,  3.2183
   318MHYDROS4,  A16C,   330,  1,     20,     20,2,19890326,0758,-22.6417, -25.0067, 5023,   2052.2,   3.2532,  34.9424,2,  34.9430,2,    251.6,2,    25.70,2,    20.03,2,     0.00,2,     1.33,2, -999.000,9, -999.000,9,   2160.3,2,   -999.9,9, -999.90,  3.0920
   318MHYDROS4,  A16C,   330,  1,     21,     21,2,19890326,0758,-22.6417, -25.0067, 5023,   2258.2,   3.0844,  34.9331,2,  34.9340,2,    251.6,2,    28.24,2,    20.13,2,     0.00,2,     1.35,2,   -0.001,2,    0.002,2,   -999.9,9,   -999.9,9, -999.90,  2.9065
   318MHYDROS4,  A16C,   330,  1,     22,     22,2,19890326,0758,-22.6417, -25.0067, 5023,   2464.1,   2.9500,  34.9281,2,  34.9280,2,    251.6,2,    30.59,2,    20.33,2,     0.00,2,     1.35,2, -999.000,9, -999.000,9,   2175.3,2,   -999.9,9, -999.90,  2.7546
   318MHYDROS4,  A16C,   330,  1,     23,     23,2,19890326,0758,-22.6417, -25.0067, 5023,   2722.3,   2.7709,  34.9182,2,  34.9180,2,    251.6,2,    33.81,2,    20.62,2,     0.00,2,     1.38,2, -999.000,5, -999.000,5,   -999.9,9,   -999.9,9, -999.90,  2.5534
   318MHYDROS4,  A16C,   330,  1,     24,     24,2,19890326,0758,-22.6417, -25.0067, 5023,   2982.1,   2.6729,  34.9137,2,  34.9150,2,    252.9,2,    35.57,2,    20.52,2,     0.00,2,     1.38,2, -999.000,9, -999.000,9,   2182.0,2,   -999.9,9, -999.90,  2.4311
   318MHYDROS4,  A16C,   330,  1,     25,     25,2,19890326,0758,-22.6417, -25.0067, 5023,   3252.4,   2.5382,  34.9038,2,  34.9060,2,    253.3,2,    38.31,2,    20.72,2,     0.00,2,     1.44,2,    0.001,2,    0.004,2,   -999.9,9,   -999.9,9, -999.90,  2.2714
   318MHYDROS4,  A16C,   330,  1,     26,     26,2,19890326,0758,-22.6417, -25.0067, 5023,   3501.3,   2.3303,  34.8846,2,  34.8850,2,    252.0,2,    45.35,2,    21.70,2,     0.00,2,     1.47,2, -999.000,9, -999.000,9,   2184.9,2,   -999.9,9, -999.90,  2.0421
   318MHYDROS4,  A16C,   330,  1,     27,     27,2,19890326,0758,-22.6417, -25.0067, 5023,   3709.1,   2.0500,  34.8561,2,  34.8570,2,    247.7,2,    56.29,2,    23.16,2,     0.00,2,     1.57,2,    0.000,2,    0.000,2,   -999.9,9,   -999.9,9, -999.90,  1.7467
   318MHYDROS4,  A16C,   330,  1,     28,     28,2,19890326,0758,-22.6417, -25.0067, 5023,   3916.6,   1.8017,  34.8292,2,  34.8290,2,    242.9,2,    67.34,2,    24.63,2,     0.00,2,     1.67,2, -999.000,9, -999.000,9,   2207.0,2,   -999.9,9, -999.90,  1.4826
   318MHYDROS4,  A16C,   330,  1,     29,     29,2,19890326,0758,-22.6417, -25.0067, 5023,   4124.9,   1.5384,  34.8005,2,  34.8010,2,    238.5,2,    78.19,2,    26.19,2,     0.00,2,     1.79,2,   -0.001,2,    0.000,2,   -999.9,9,   -999.9,9, -999.90,  1.2039
   318MHYDROS4,  A16C,   330,  1,     30,     30,2,19890326,0758,-22.6417, -25.0067, 5023,   4332.7,   1.3060,  34.7755,2,  34.7760,2,    234.2,2,    88.74,2,    27.46,2,     0.00,2,     1.89,2, -999.000,9, -999.000,9,   2229.6,2,   -999.9,9, -999.90,  0.9554
   318MHYDROS4,  A16C,   330,  1,     31,     31,2,19890326,0758,-22.6417, -25.0067, 5023,   4539.8,   1.1139,  34.7538,2,  34.7550,2,    231.1,2,    97.05,2,    28.64,2,     0.00,2,     1.97,2,    0.000,2,   -0.003,2,   -999.9,9,   -999.9,9, -999.90,  0.7459
   318MHYDROS4,  A16C,   330,  1,     32,     32,2,19890326,0758,-22.6417, -25.0067, 5023,   4747.0,   0.9771,  34.7380,2,  34.7380,2,    228.5,2,   102.72,2,    29.52,2,     0.00,2,     2.03,2, -999.000,9, -999.000,9,   2242.6,2,   -999.9,9, -999.90,  0.5899
   318MHYDROS4,  A16C,   330,  1,     33,     33,2,19890326,0758,-22.6417, -25.0067, 5023,   4954.6,   0.8371,  34.7225,2,  34.7220,2,    225.9,2,   108.88,2,    30.10,2,     0.00,2,     2.08,2,    0.006,2,    0.002,2,   -999.9,9,   -999.9,9, -999.90,  0.4305
   318MHYDROS4,  A16C,   330,  1,     34,     34,2,19890326,0758,-22.6417, -25.0067, 5023,   5163.2,   0.7459,  34.7116,2,  34.7110,2,    225.1,2,   113.57,2,    30.79,2,     0.00,2,     2.12,2, -999.000,9, -999.000,9,   2245.1,2,   -999.9,9, -999.90,  0.3178
   318MHYDROS4,  A16C,   330,  1,     35,     35,2,19890326,0758,-22.6417, -25.0067, 5023,   5372.9,   0.7137,  34.7059,2,  34.7060,2,    224.2,2,   115.43,2,    31.08,2,     0.00,2,     2.16,2,    0.007,2,    0.007,2,   -999.9,9,   -999.9,9, -999.90,  0.2615
   318MHYDROS4,  A16C,   330,  1,     36,     36,2,19890326,0758,-22.6417, -25.0067, 5023,   5556.2,   0.5997,  34.6932,2,  34.6920,2,    223.3,2,   120.51,2,    31.67,2,     0.00,2,     2.21,2,    0.023,2,    0.017,2,   2258.0,2,   -999.9,9, -999.90,  0.1292
   318MHYDROS4,  A16C,   331,  1,      2,      2,2,19890326,1447,-22.0483, -25.0083, 5498,     10.0,  27.7070,  37.1291,2,  37.1320,2,    208.3,2,     1.58,2,     0.00,2,     0.00,2,     0.12,2, -999.000,9, -999.000,9,   2052.4,2,    275.4,2,   20.00, 27.7047
   318MHYDROS4,  A16C,   331,  1,      1,      1,2,19890326,1447,-22.0483, -25.0083, 5498,     10.1,  27.7138,  37.1290,2,  37.1330,2,   -999.0,9,     1.39,2,     0.00,2,     0.00,2,     0.13,2, -999.000,9, -999.000,9,   2072.5,2,    274.9,2,   20.00, 27.7114
   318MHYDROS4,  A16C,   331,  1,      3,      3,2,19890326,1447,-22.0483, -25.0083, 5498,     37.1,  27.6260,  37.1284,2,  37.1274,2,    209.6,2,     1.78,2,     0.00,2,     0.00,2,     0.12,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 27.6173
   318MHYDROS4,  A16C,   331,  1,     71,     71,2,19890326,1447,-22.0483, -25.0083, 5498,     68.0,  23.2312,  36.7808,2,  36.7754,2,    228.6,2,     1.98,2,     0.00,2,     0.00,2,     0.14,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 23.2171
   318MHYDROS4,  A16C,   331,  1,      5,      5,2,19890326,1447,-22.0483, -25.0083, 5498,    109.0,  21.8259,  36.6764,2,  36.6769,2,    219.2,2,     1.98,2,     0.00,2,     0.00,2,     0.15,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 21.8043
   318MHYDROS4,  A16C,   331,  1,      6,      6,2,19890326,1447,-22.0483, -25.0083, 5498,    160.3,  19.9445,  36.3053,2,  36.2967,2,    211.0,2,     1.98,2,     0.06,2,     0.11,2,     0.20,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 19.9147
   318MHYDROS4,  A16C,   331,  1,      7,      7,2,19890326,1447,-22.0483, -25.0083, 5498,    211.2,  16.8464,  35.7137,2,  35.7114,2,    207.4,2,     2.57,2,     2.56,2,     0.01,2,     0.40,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 16.8115
   318MHYDROS4,  A16C,   331,  1,      8,      8,2,19890326,1447,-22.0483, -25.0083, 5498,    312.5,  13.6406,  35.2307,2,  35.2319,2,    204.7,2,     3.92,2,     8.69,2,     0.00,2,     0.72,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 13.5959
   318MHYDROS4,  A16C,   331,  1,      9,      9,2,19890326,1447,-22.0483, -25.0083, 5498,    414.3,  11.0108,  34.9234,2,  34.9214,2,    191.3,2,     7.60,2,    16.21,2,     0.00,2,     1.18,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 10.9592
   318MHYDROS4,  A16C,   331,  1,     10,     10,2,19890326,1447,-22.0483, -25.0083, 5498,    515.9,   8.2996,  34.6395,2,  34.6400,2,    184.0,2,    13.58,2,    23.47,2,     0.00,2,     1.63,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  8.2454
   318MHYDROS4,  A16C,   331,  1,     11,     11,2,19890326,1447,-22.0483, -25.0083, 5498,    616.8,   6.1256,  34.4515,2,  34.4536,2,    193.0,2,    19.95,2,    27.77,2,     0.00,2,     1.91,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  6.0706
   318MHYDROS4,  A16C,   331,  1,     12,     12,2,19890326,1447,-22.0483, -25.0083, 5498,    718.0,   4.9341,  34.3834,2,  34.3832,2,    195.2,2,    26.70,2,    30.32,2,     0.00,2,     2.07,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  4.8763
   318MHYDROS4,  A16C,   331,  1,     36,     36,2,19890326,1447,-22.0483, -25.0083, 5498,    820.3,   4.1814,  34.4098,2,  34.4100,2,    182.0,2,    35.45,2,    32.67,2,     0.00,2,     2.23,2,    0.068,2,    0.038,2,   -999.9,9,   -999.9,9, -999.90,  4.1194
   318MHYDROS4,  A16C,   331,  1,     13,     13,2,19890326,1447,-22.0483, -25.0083, 5498,    922.5,   3.7662,  34.4615,2,  34.4607,2,    184.8,2,    40.58,2,    32.83,2,     0.00,2,     2.24,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  3.6987
   318MHYDROS4,  A16C,   331,  1,     14,     14,2,19890326,1447,-22.0483, -25.0083, 5498,   1025.0,   3.5840,  34.5167,2,  34.5161,2,    183.9,2,    43.64,2,    32.19,2,     0.00,2,     2.21,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  3.5096
   318MHYDROS4,  A16C,   331,  1,     15,     15,2,19890326,1447,-22.0483, -25.0083, 5498,   1229.2,   3.5425,  34.6555,2,  34.6550,2,    192.1,2,    42.85,2,    30.06,2,     0.00,2,     2.06,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  3.4514
   318MHYDROS4,  A16C,   331,  1,     16,     16,2,19890326,1447,-22.0483, -25.0083, 5498,   1434.5,   3.4185,  34.7825,2,  34.7819,2,    207.5,2,    40.52,2,    26.90,2,     0.00,2,     1.83,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  3.3110
   318MHYDROS4,  A16C,   331,  1,     17,     17,2,19890326,1447,-22.0483, -25.0083, 5498,   1640.5,   3.4613,  34.8943,2,  34.8936,2,    231.7,2,    30.69,2,    22.73,2,     0.00,2,     1.54,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  3.3350
   318MHYDROS4,  A16C,   331,  1,     18,     18,2,19890326,1447,-22.0483, -25.0083, 5498,   1846.3,   3.4228,  34.9405,2,  34.9405,2,    247.2,2,    24.71,2,    20.51,2,     0.00,2,     1.38,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  3.2782
   318MHYDROS4,  A16C,   331,  1,     19,     19,2,19890326,1447,-22.0483, -25.0083, 5498,   2052.3,   3.2952,  34.9471,2,  34.9468,2,    252.2,2,    24.51,2,    20.00,2,     0.00,2,     1.34,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  3.1333
   318MHYDROS4,  A16C,   331,  1,     20,     20,2,19890326,1447,-22.0483, -25.0083, 5498,   2259.3,   3.1181,  34.9398,2,  34.9397,2,    252.5,2,    27.00,2,    20.08,2,     0.00,2,     1.35,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.9395
   318MHYDROS4,  A16C,   331,  1,     21,     21,2,19890326,1447,-22.0483, -25.0083, 5498,   2466.5,   2.9688,  34.9313,2,  34.9306,2,    252.0,2,    30.07,2,    20.33,2,     0.00,2,     1.36,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.7728
   318MHYDROS4,  A16C,   331,  1,     22,     22,2,19890326,1447,-22.0483, -25.0083, 5498,   2674.2,   2.8612,  34.9252,2,  34.9243,2,    252.0,2,    32.17,2,    20.50,2,     0.00,2,     1.37,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.6467
   318MHYDROS4,  A16C,   331,  1,     23,     23,2,19890326,1447,-22.0483, -25.0083, 5498,   2881.9,   2.7616,  34.9194,2,  34.9194,2,    252.4,2,    33.69,2,    20.54,2,     0.00,2,     1.38,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.5282
   318MHYDROS4,  A16C,   331,  1,     24,     24,2,19890326,1447,-22.0483, -25.0083, 5498,   3090.0,   2.6875,  34.9151,2,  34.9149,2,    253.1,2,    35.21,2,    20.63,2,     0.00,2,     1.38,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.4342
   318MHYDROS4,  A16C,   331,  1,     25,     25,2,19890326,1447,-22.0483, -25.0083, 5498,   3297.3,   2.5718,  34.9072,2,-999.0000,9,    253.6,2,    37.31,2,    20.80,2,     0.00,2,     1.40,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.2994
   318MHYDROS4,  A16C,   331,  1,     26,     26,2,19890326,1447,-22.0483, -25.0083, 5498,   3505.1,   2.3583,  34.8881,2,  34.8877,2,    252.1,2,    44.38,2,    21.64,2,     0.00,2,     1.46,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.0690
   318MHYDROS4,  A16C,   331,  1,     27,     27,2,19890326,1447,-22.0483, -25.0083, 5498,   3713.2,   2.1720,  34.8685,2,  34.8686,2,    249.3,2,    51.64,2,    22.49,2,     0.00,2,     1.54,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  1.8650
   318MHYDROS4,  A16C,   331,  1,     28,     28,2,19890326,1447,-22.0483, -25.0083, 5498,   3920.8,   1.8881,  34.8377,2,  34.8388,2,    244.3,2,    63.30,2,    24.19,2,     0.00,2,     1.65,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  1.5661
   318MHYDROS4,  A16C,   331,  1,     29,     29,2,19890326,1447,-22.0483, -25.0083, 5498,   4129.0,   1.6049,  34.8081,2,  34.8085,2,    239.4,2,    74.37,2,    25.72,2,     0.00,2,     1.76,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  1.2680
   318MHYDROS4,  A16C,   331,  1,     30,     30,2,19890326,1447,-22.0483, -25.0083, 5498,   4336.7,   1.3846,  34.7840,2,  34.7837,2,    235.7,2,    84.28,2,    27.00,2,     0.00,2,     1.86,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  1.0312
   318MHYDROS4,  A16C,   331,  1,     31,     31,2,19890326,1447,-22.0483, -25.0083, 5498,   4544.6,   1.1420,  34.7576,2,  34.7577,2,    231.4,2,    94.57,2,    28.48,2,     0.00,2,     1.96,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.7726
   318MHYDROS4,  A16C,   331,  1,     32,     32,2,19890326,1447,-22.0483, -25.0083, 5498,   4752.4,   0.9827,  34.7403,2,  34.7392,2,    228.7,2,   101.21,2,    29.33,2,     0.00,2,     2.02,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.5947
   318MHYDROS4,  A16C,   331,  1,     33,     33,2,19890326,1447,-22.0483, -25.0083, 5498,   4960.6,   0.8250,  34.7225,2,  34.7215,2,    226.4,2,   107.47,2,    30.17,2,     0.00,2,     2.07,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.4181
   318MHYDROS4,  A16C,   331,  1,     34,     34,2,19890326,1447,-22.0483, -25.0083, 5498,   5167.8,   0.7656,  34.7145,2,  34.7130,2,    225.7,2,   110.67,2,    30.64,2,     0.00,2,     2.11,2,    0.003,2,    0.000,2,   -999.9,9,   -999.9,9, -999.90,  0.3362
   318MHYDROS4,  A16C,   331,  1,     35,     35,2,19890326,1447,-22.0483, -25.0083, 5498,   5275.8,   0.7563,  34.7119,2,  34.7113,2,    224.6,2,   112.14,2,    30.80,2,     0.00,2,     2.13,2,    0.004,2,    0.000,2,   -999.9,9,   -999.9,9, -999.90,  0.3142
   318MHYDROS4,  A16C,   332,  2,      1,      1,2,19890327,0258,-21.5083, -25.0133, 5220,      1.3,  27.6906,  37.2010,2,  37.2020,2,    203.6,2,     2.63,2,     0.00,2,     0.00,2,     0.17,2,    1.463,2,    0.787,2,   2073.6,2,    279.6,2,   20.00, 27.6903
   318MHYDROS4,  A16C,   332,  2,      2,      2,2,19890327,0258,-21.5083, -25.0133, 5220,     36.9,  27.5587,  37.1804,2,  37.1800,2,    210.2,2,     2.63,2,     0.00,2,     0.00,2,     0.17,2, -999.000,9, -999.000,9,   2073.9,2,    286.2,2,   20.00, 27.5501
   318MHYDROS4,  A16C,   332,  2,      3,      3,2,19890327,0258,-21.5083, -25.0133, 5220,     68.1,  23.7882,  36.8033,2,  36.7990,2,    227.4,2,     2.83,2,     0.00,2,     0.00,2,     0.17,2,    1.711,2,    0.909,2,   2068.3,2,    299.7,2,   20.00, 23.7738
   318MHYDROS4,  A16C,   332,  2,     71,     71,2,19890327,0258,-21.5083, -25.0133, 5220,    109.3,  21.9044,  36.6490,2,  36.6460,2,    217.6,2,     2.83,2,     0.00,2,     0.00,2,     0.18,2,    1.716,2,    0.879,2,   2073.9,2,    318.6,2,   20.00, 21.8827
   318MHYDROS4,  A16C,   332,  2,      5,      5,2,19890327,0258,-21.5083, -25.0133, 5220,    160.4,  18.9758,  36.0972,2,  36.0650,2,    205.8,2,     2.83,2,     0.68,2,     0.09,2,     0.30,2, -999.000,9, -999.000,9,   2081.0,2,    382.9,2,   20.00, 18.9470
   318MHYDROS4,  A16C,   332,  2,      6,      6,2,19890327,0258,-21.5083, -25.0133, 5220,    211.6,  16.2981,  35.6109,2,  35.5880,2,    206.3,2,     3.03,2,     3.81,2,     0.01,2,     0.47,2,    1.967,2,    1.005,2,   2089.2,2,    429.9,2,   20.00, 16.2640
   318MHYDROS4,  A16C,   332,  2,      7,      7,2,19890327,0258,-21.5083, -25.0133, 5220,    313.6,  13.2188,  35.1708,2,  35.1690,2,    201.5,2,     4.59,2,    10.06,2,     0.00,2,     0.81,2,    1.711,2,    0.862,2,   2105.2,2,    525.3,2,   20.00, 13.1750
   318MHYDROS4,  A16C,   332,  2,      8,      8,2,19890327,0258,-21.5083, -25.0133, 5220,    415.8,  10.6118,  34.8799,2,  34.8830,2,    187.8,2,     8.21,2,    17.49,2,     0.00,2,     1.24,2,    1.205,2,    0.597,2,   2135.7,2,    664.4,2,   20.00, 10.5613
   318MHYDROS4,  A16C,   332,  2,      9,      9,2,19890327,0258,-21.5083, -25.0133, 5220,    517.7,   8.5791,  34.6654,2,  34.6690,2,    180.3,2,    12.90,2,    23.26,2,     0.00,2,     1.60,2,    0.834,2,    0.402,2,   2157.7,2,    795.3,2,   20.00,  8.5237
   318MHYDROS4,  A16C,   332,  2,     10,     10,2,19890327,0258,-21.5083, -25.0133, 5220,    619.7,   6.3801,  34.4745,2,-999.0000,9,    185.6,2,    18.18,2,    26.98,2,     0.00,2,     1.85,2,    0.578,2,    0.292,2,   2172.6,2,    882.4,2,   20.00,  6.3237
   318MHYDROS4,  A16C,   332,  2,     11,     11,2,19890327,0258,-21.5083, -25.0133, 5220,    722.0,   4.9334,  34.3878,2,  34.3900,2,    192.9,2,    26.69,2,    30.60,2,     0.00,2,     2.09,2,    0.304,2,    0.164,2,   2188.2,2,    972.9,2,   20.00,  4.8752
   318MHYDROS4,  A16C,   332,  2,     12,     12,2,19890327,0258,-21.5083, -25.0133, 5220,    824.0,   4.1603,  34.4042,2,  34.4030,2,    185.1,2,    35.00,2,    32.55,2,     0.00,2,     2.23,2,    0.119,2,    0.072,2,   2201.7,2,   1026.1,2,   20.00,  4.0982
   318MHYDROS4,  A16C,   332,  2,     13,     13,2,19890327,0258,-21.5083, -25.0133, 5220,    926.3,   3.7436,  34.4599,2,  34.4570,2,    181.4,2,    40.86,2,    32.85,2,     0.00,2,     2.23,2,    0.032,2,    0.018,2,   2209.7,2,   1063.2,2,   20.00,  3.6760
   318MHYDROS4,  A16C,   332,  2,     14,     14,2,19890327,0258,-21.5083, -25.0133, 5220,   1028.1,   3.5506,  34.5243,2,  34.5220,2,    184.1,2,    42.91,2,    32.06,2,     0.00,2,     2.18,2,    0.010,2,    0.002,2,   2211.8,2,   1043.1,2,   20.00,  3.4761
   318MHYDROS4,  A16C,   332,  2,     15,     15,2,19890327,0258,-21.5083, -25.0133, 5220,   1232.2,   3.6444,  34.6960,2,  34.6980,2,    192.3,2,    38.80,2,    29.13,2,     0.00,2,     1.97,2,    0.001,2,    0.001,2,   2206.1,2,    980.8,2,   20.00,  3.5520
   318MHYDROS4,  A16C,   332,  2,     16,     16,2,19890327,0258,-21.5083, -25.0133, 5220,   1438.3,   3.6570,  34.8356,2,  34.8350,2,    212.7,2,    32.45,2,    25.41,2,     0.00,2,     1.71,2,   -0.002,2,   -0.002,2,   2193.8,2,    869.2,2,   20.00,  3.5464
   318MHYDROS4,  A16C,   332,  2,     17,     17,2,19890327,0258,-21.5083, -25.0133, 5220,   1644.4,   3.5076,  34.9054,2,  34.9050,2,    233.4,2,    28.73,2,    22.48,2,     0.00,2,     1.51,2,    0.001,2,    0.008,2,   2178.6,2,    799.3,2,   20.00,  3.3804
   318MHYDROS4,  A16C,   332,  2,     18,     18,2,19890327,0258,-21.5083, -25.0133, 5220,   1850.6,   3.3652,  34.9344,2,  34.9360,2,    245.9,2,    26.19,2,    20.91,2,     0.00,2,     1.40,2,    0.001,2,    0.001,2,   2172.9,2,    744.0,2,   20.00,  3.2211
   318MHYDROS4,  A16C,   332,  2,     19,     19,2,19890327,0258,-21.5083, -25.0133, 5220,   2057.5,   3.2271,  34.9380,2,  34.9390,2,    250.0,2,    26.48,2,    20.42,2,     0.00,2,     1.37,2, -999.000,9, -999.000,9,   2168.4,2,    743.3,2,   20.00,  3.0658
   318MHYDROS4,  A16C,   332,  2,     20,     20,2,19890327,0258,-21.5083, -25.0133, 5220,   2264.3,   3.0932,  34.9353,2,  34.9350,2,    251.2,2,    28.34,2,    20.33,2,     0.00,2,     1.37,2,    0.000,2,    0.000,2,   2165.1,2,    740.6,2,   20.00,  2.9145
   318MHYDROS4,  A16C,   332,  2,     21,     21,2,19890327,0258,-21.5083, -25.0133, 5220,   2471.5,   2.9788,  34.9311,2,  34.9310,2,    251.9,2,    30.10,2,    20.42,2,     0.00,2,     1.36,2, -999.000,9, -999.000,9,   2173.4,2,    739.8,2,   20.00,  2.7821
   318MHYDROS4,  A16C,   332,  2,     22,     22,2,19890327,0258,-21.5083, -25.0133, 5220,   2678.1,   2.8535,  34.9244,2,  34.9250,2,    252.0,2,    32.15,2,    20.52,2,     0.00,2,     1.38,2, -999.000,5,    0.002,2,   2173.2,2,    746.8,2,   20.00,  2.6388
   318MHYDROS4,  A16C,   332,  2,     23,     23,2,19890327,0258,-21.5083, -25.0133, 5220,   2885.0,   2.7548,  34.9193,2,  34.9190,2,    252.0,2,    33.42,2,    20.62,2,     0.00,2,     1.39,2, -999.000,9, -999.000,9,   2175.8,2,    747.3,2,   20.00,  2.5212
